TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"The use of using social networking sites in teaching and learning among educators and learners","Adnan, Wardatul Hayat; Bahar, Nurhidayah","","","","INTERNATIONAL JOURNAL OF LEARNING TECHNOLOGY","2019","2019","14","3","","","","236","250","","10.1504/IJLT.2019.105709","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Privacy Awareness Monitoring","Pankowska, Malgorzata","","","","PROBLEMY ZARZADZANIA-MANAGEMENT ISSUES","2019","2019","17","5","","","","111","131","","10.7172/1644-9584.85.7","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Adventures of ScriptKitty: Using the Raspberry Pi to Teach Adolescents about Internet Safety","Baciu-Ureche, Ovidiu-Gabriel; Sleeman, Carlie; Moody, William C.; Matthews, Suzanne J.","","","","PROCEEDINGS OF THE 20TH ANNUAL CONFERENCE ON INFORMATION TECHNOLOGY EDUCATION (SIGITE '19)","2019","2019","","","","","","118","123","","10.1145/3349266.3351399","20th Annual Conference on Information Technology Education (SIGITE)","OCT 03-05, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Some Correlates of Risky User Behavior and ICT Security Awareness of Secondary School Students","Letica, Ivana Boric","","","","INTERNATIONAL JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING SYSTEMS","2019","2019","10","2","","","","85","89","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Refining the Threat Calculus of Technology Threat Avoidance Theory","Boysen, Sara; Hewitt, Barbara; Gibbs, David; Mcleod, Alexander","","","","COMMUNICATIONS OF THE ASSOCIATION FOR INFORMATION SYSTEMS","2019","2019","45","","","","","95","+","","10.17705/1CAIS.04505","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PROFESSIONAL ARCHITECTURAL EXCURSIONS","Dyr, Petr","","","Perinkova, M; Juttnerova, S; Videcka, L","11TH ARCHITECTURE IN PERSPECTIVE 2019/11 ARCHITEKURA V PERSPEKTIVE 2019","2019","2019","","","","","","180","182","","","11th International Conference on Architecture in Perspective 2019","OCT 02-03, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Privacy-awareness of Users in our Cloudy Smart World","Varkonyi, G. Gultekin; Kertesz, A.; Varadi, Sz","","","","2019 FOURTH INTERNATIONAL CONFERENCE ON FOG AND MOBILE EDGE COMPUTING (FMEC)","2019","2019","","","","","","189","196","","","4th International Conference on Fog and Mobile Edge Computing (FMEC)","JUN 10-13, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"REFLECTIONS ON THE NEW ETHICAL CHALLENGES PROVIDED BY THE USE OF BIG DATA BASES (BIG-DATA) IN RESEARCH","Teresa Blacona, Maria","","","","SABERES","2019","2019","11","2","","","","97","111","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A comprehensive cybersecurity learning platform for elementary education","Giannakas, Filippos; Papasalouros, Andreas; Kambourakis, Georgios; Gritzalis, Stefanos","","","","INFORMATION SECURITY JOURNAL","2019","2019","28","3","","","","81","106","","10.1080/19393555.2019.1657527","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EXPLORING THE RELATIONSHIP AMONG E-SERVICE QUALITY, E-TRUST, E-SATISFACTION AND LOYALTY AT HIGHER EDUCATION INSTITUTIONS","Leonnard","","","","JOURNAL ON EFFICIENCY AND RESPONSIBILITY IN EDUCATION AND SCIENCE","2019","2019","12","4","","","","103","110","","10.7160/eriesj.2019.120401","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DECALOGUE FOR THE USE OF SOCIAL NETWORKS AS A CARE TOOL","Ros Navarret, Rosario","","","","REVISTA ROL DE ENFERMERIA","JAN 2019","2019","42","1","","","","42","44","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Social Media Use in Career Guidance Delivery in Higher Education in the United Arab Emirates: A Literature Review","Alim, Sophia","","","","INTERNATIONAL JOURNAL OF E-ADOPTION","JAN-JUN 2019","2019","11","1","","","","25","44","","10.4018/IJEA.2019010103","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Material Mediations Complicate Communication Privacy Management: The Case of Wilma in Finnish High Schools","Lehmuskallio, Asko; Lampinen, Airi","","","","INTERNATIONAL JOURNAL OF COMMUNICATION","2019","2019","13","","","","","5752","5770","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SCHOOL AND CHILD PSYCHIATRISTS, WORKING TOGETHER FOR SO-CALLED "HYPERACTIVE CHILDREN": HOW UNRULY STUDENTS BECOME DISABLED STUDENTS. SOME ETHICAL QUESTIONS","Degorre, Stephanie Ronchewski","","","","PSYCHIATRIE DE L ENFANT","2019","2019","62","2","","","","369","393","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Collaboration Detection that Preserves Privacy of Students' Speech","Viswanathan, Sree Aurovindh; VanLehn, Kurt","","","Isotani, S; Millan, E; Ogan, A; Hastings, P; McLaren, B; Luckin, R","ARTIFICIAL INTELLIGENCE IN EDUCATION (AIED 2019), PT I","2019","2019","11625","","","","","507","517","","10.1007/978-3-030-23204-7_42","20th International Conference on Artificial Intelligence in Education (AIED)","JUN 25-29, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BENEFITS OF THE UNIVERSITY RHYTHMIC GYMNASTICS EXTENSION PROJECT FOR UNDERGRADUATE STUDENTS OF PHYSICAL EDUCATION AND SPORTS","Correa, Lionela da Silva; Carbinatto, Michele Viviene; Ribeiro Cabo Verde, Evandro Jorge Souza","","","","SCIENCE OF GYMNASTICS JOURNAL","2019","2019","11","3","","","","321","330","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"STUDY OF KHERSON STATE UNIVERSITY STUDENTS AND TEACHERS' ATTITUDES TO THE USING OF ICT","Kotkova, Vira V.; Perminova, Liudmila A.","","","","INFORMATION TECHNOLOGIES AND LEARNING TOOLS","2019","2019","72","4","","","","194","203","","10.33407/itlt.v72i4.2493","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mapping the Hot Topics in Library and Information Science Field in Period 2015-2018 Year","Papic, A.; Buhin, M.","","","Koricic, M; Butkovic, Z; Skala, K; Car, Z; CicinSain, M; Babic, S; Sruk, V; Skvorc, D; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Tijan, E; Pale, P; Huljenic, D; Grbac, TG; Janjic, M","2019 42ND INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2019","2019","","","","","","508","513","","","42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 20-24, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Social attachment, life satisfaction and SNS continuance: a dual-role perspective","Wang, Nan; Sun, Yongqiang; Zhan, Liuhan; Shen, Xiao-Liang","","","","INTERNATIONAL JOURNAL OF MOBILE COMMUNICATIONS","2019","2019","17","5","","","","604","624","","10.1504/IJMC.2019.102080","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PRIVACY PARADOX AT THE UNIVERSITY OF ECONOMICS IN PRAGUE","Sigmund, Tomas","","","Fejfar, J; Fejfarova, M; Flegl, M; Husak, J; Krejci, I","PROCEEDINGS OF THE 16TH INTERNATIONAL CONFERENCE EFFICIENCY AND RESPONSIBILITY IN EDUCATION 2019 (ERIE)","2019","2019","","","","","","251","257","","","16th International Conference on Efficiency and Responsibility in Education (ERiE)","JUN 06-07, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Techies Against Facebook: Understanding Negative Sentiment Toward Facebook via User Generated Content","Noman, Abu Saleh Md; Das, Sanchari; Patil, Sameer","","","","CHI 2019: PROCEEDINGS OF THE 2019 CHI CONFERENCE ON HUMAN FACTORS IN COMPUTING SYSTEMS","2019","2019","","","","","","","","","10.1145/3290605.3300698","CHI Conference on Human Factors in Computing Systems (CHI)","MAY 04-09, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Student Research Abstract: "Hard to Understand, Easy to Ignore": An Automated Approach to Predict Mobile App Permission Requests","Hatamian, Majid","","","","SAC '19: PROCEEDINGS OF THE 34TH ACM/SIGAPP SYMPOSIUM ON APPLIED COMPUTING","2019","2019","","","","","","1979","1982","","10.1145/3297280.3297660","34th ACM/SIGAPP Annual International Symposium on Applied Computing (SAC)","APR 08-12, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Athletic Training Student and Student Aide Clinical Task Allowance in the Secondary School Setting","Winkelmann, Zachary K.; Huggins, Robert A.; Eberman, Lindsey E.","","","","INTERNET JOURNAL OF ALLIED HEALTH SCIENCES AND PRACTICE","2019","2019","17","3","","","","","","4","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Impact of Student Opt-Out on Educational Predictive Models","Li, Warren; Brooks, Christopher; Schaub, Florian","","","Azcona, D; Chung, R","PROCEEDINGS OF THE 9TH INTERNATIONAL CONFERENCE ON LEARNING ANALYTICS & KNOWLEDGE (LAK'19)","2019","2019","","","","","","411","420","","10.1145/3303772.3303809","9th International Conference on Learning Analytics and Knowledge (LAK)","MAR 04-08, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cyberbullies, Trolls, and Stalkers: Students' Perceptions of Ethical Issues in Social Media","Tammy-Swenson-Lepper; Kerby, April","","","","JOURNAL OF MEDIA ETHICS","2019","2019","34","2","","","","102","113","","10.1080/23736992.2019.1599721","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Education in System Engineering: Digital Competence","Cordero, Diego; Mory, Andrea","","","","2019 IEEE 6TH INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND APPLICATIONS (ICIEA)","2019","2019","","","","","","677","681","","","6th IEEE International Conference on Industrial Engineering and Applications (ICIEA)","APR 12-15, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""I don't see myself as a 40-year-old on Facebook": medical students' dilemmas in developing professionalism with social media","Curtis, Fiona; Gillen, Julia","","","","JOURNAL OF FURTHER AND HIGHER EDUCATION","2019","2019","43","2","","","","251","262","","10.1080/0309877X.2017.1359503","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"HOW THE HOME MATCHES THE PERSON: THE RELEVANCE OF THE HOME ENVIRONMENT QUESTIONNAIRE","Reznichenko, S., I; Nartova-Bochaver, S. K.; Braginets, E., I","","","","PSYCHOLOGY-JOURNAL OF THE HIGHER SCHOOL OF ECONOMICS","2019","2019","16","1","","","","67","84","","10.17323/1813-8918-2019-1-67-84","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enhance PATE on Complex Tasks With Knowledge Transferred From Non-Private Data","Wang, Lulu; Zheng, Junxiang; Cao, Yongzhi; Wang, Hanpin","","","","IEEE ACCESS","2019","2019","7","","","","","50081","50094","","10.1109/ACCESS.2019.2910885","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cyber Security Awareness Among College Students","Moallem, Abbas","","","Ahram, TZ; Nicholson, D","ADVANCES IN HUMAN FACTORS IN CYBERSECURITY, AHFE 2018","2019","2019","782","","","","","79","87","","10.1007/978-3-319-94782-2_8","9th International Conference on Applied Human Factors and Ergonomics (AHFE) / International Conference on Human Factors in Cybersecurity","JUL 21-25, 2018","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Learning Analytics Based Smart Pedagogy: Student Feedback","Uskov, Vladimir L.; Bakken, Jeffrey P.; Aluri, Lavanya; Rayala, Narmada; Uskova, Maria; Sharma, Karnika; Rachakonda, Rama","","","Uskov, VL; Howlett, RJ; Jain, LC; Vlacic, L","SMART EDUCATION AND E-LEARNING 2018","2019","2019","99","","","","","117","131","","10.1007/978-3-319-92363-5_11","4th KES Annual International Conference on Smart Education and E-Learning (SEEL)","JUN 21-23, 2017","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cyber Chronix, Participatory Research Approach to Develop and Evaluate a Storytelling Game on Personal Data Protection Rights and Privacy Risks","Di Gioia, Rosanna; Chaudron, Stephane; Gemo, Monica; Sanchez, Ignacio","","","Liapis, A; Yannakakis, GN; Gentile, M; Ninaus, M","GAMES AND LEARNING ALLIANCE, GALA 2019","2019","2019","11899","","","","","221","230","","10.1007/978-3-030-34350-7_22","8th International Conference on Games and Learning Alliance (GALA)","NOV 27-29, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Methodology for Experimental Evaluation of a Software Assistant for the Development of Safe and Economically Viable Software","Khayretdinova, Alina; Kubach, Michael","","","Bozzon, A; Mayo, FD; Filipe, J","WEBIST: PROCEEDINGS OF THE 15TH INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS AND TECHNOLOGIES","2019","2019","","","","","","234","241","","10.5220/0008069102340241","15th International Conference on Web Information Systems and Technologies (WEBIST)","SEP 18-20, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PUBLICATIONS RELATING TO THE REACTIONS OF MEDICAL STUDENTS TO HUMAN CADAVERS AND ETHICS","Karatas, Mehmet","","","","ACTA BIOETHICA","DEC 2018","2018","24","2","","","","211","217","","10.4067/S1726-569X2018000200211","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
